mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
17574,,,HOO037014,,,,4921249,,,29128902,HoodCo00,colton-hood-1,19404,,,42659,0,,,Colton Hood,colton hood,CB,NYG,2005-02-23,21.4,2026,2,5,37,,72,195,Tennessee,2026
17575,,,MCN709443,,,,4837186,,,28912466,McNeEm00,emmanuel-mcneil-warren-1,19407,,,42680,0,,,Emmanuel McNeil-Warren,emmanuel mcneil-warren,S,CLE,2004-01-08,22.5,2026,2,26,58,,76,201,Toledo,2026
17576,,,THI666823,,,,4954445,,,29125514,ThieDi00,dillon-thieneman-1,19410,,,42647,0,,,Dillon Thieneman,dillon thieneman,S,CHI,2004-08-08,21.9,2026,1,25,25,,72,205,Oregon,2026
17577,,,WHE088341,,,,4566384,,,26702801,WheaZa00,zakee-wheatley-1,19600,,,42785,0,,,Zakee Wheatley,zakee wheatley,S,CAR,,,2026,5,11,151,,,,Penn State,2026
17578,273b6e0a-85c5-4b58-8785-ff6870066aa8,,LOU656270,,13479,,4880273,,,28912502,LouiKy00,kyle-louis-1,19390,,,42760,0,26917,,Kyle Louis,kyle louis,LB,MIA,2004-03-09,22.4,2026,4,38,138,,72,220,Pittsburgh,2026
17579,b182f2f3-d16b-4560-b95f-eba819141a91,,BAN414915,,13445,,4602019,,,26695685,BankCa01,caleb-banks-1,19417,,,42640,0,28058,,Caleb Banks,caleb banks,DT,MIN,2003-03-12,23.3,2026,1,18,18,,78,320,Florida,2026
17580,,,LAW442372,,,,4710067,,,26706096,LawrMa01,malachi-lawrence-1,19385,,,42645,0,,,Malachi Lawrence,malachi lawrence,DE,DAL,2003-07-21,23.0,2026,1,23,23,,76,263,UCF,2026
17581,,,CIS501810,,,,5076652,,,29122356,CissBr00,brandon-cisse-1,19414,,,42674,0,,,Brandon Cisse,brandon cisse,CB,GBP,2005-07-03,21.0,2026,2,20,52,,71,189,South Carolina,2026
17582,,,STU595590,,,,4697757,,,3174857,StukTr00,treydan-stukes-1,19596,,,42660,0,,,Treydan Stukes,treydan stukes,S,LVR,,,2026,2,6,38,,74,192,Arizona,2026
17583,,,THO336441,,,,5081927,,,28910131,MasoR01,,19416,,,42662,0,,,R Mason Thomas,r mason thomas,DE,KCC,2004-08-25,21.9,2026,2,8,40,,74,240,Oklahoma,2026
17584,29168f46-3f82-4ec5-afea-4ba8ebca5c74,,JAC003008,,13457,,4837244,,,28915140,JacaGa00,gabe-jacas-1,19509,,,42676,0,27001,,Gabe Jacas,gabe jacas,DE,NEP,2004-05-27,22.1,2026,2,23,55,,76,265,Illinois,2026
17585,,,MIL178336,,,,4685479,,,28901101,MillCh01,christen-miller-1,19266,,,42664,0,,,Christen Miller,christen miller,DT,NOS,2004-08-05,21.9,2026,2,10,42,,76,310,Georgia,2026
17586,60d720f0-e962-43fb-82f3-9594e0a03d73,,ROD653823,,13453,,4566094,,,26698050,RodrJa00,jacob-rodriguez-1,19552,,,42665,0,26853,,Jacob Rodriguez,jacob rodriguez,LB,MIA,2002-09-06,23.9,2026,2,11,43,,73,231,Texas Tech,2026
17587,801b2291-f0d4-4a31-8d58-8eaa43d677e4,,MOO271522,,13458,,4685461,,,28876790,MoorDe03,derrick-moore-1,19524,,,42666,0,26908,,Derrick Moore,derrick moore,DE,DET,2002-12-06,23.6,2026,2,12,44,,75,260,Michigan,2026
17588,211a4cbc-957a-4b9c-b562-1cb49a83d1ed,,YOU702783,,13460,,4839501,,,28916450,YounZi00,zion-young-1,19538,,,42667,0,26886,,Zion Young,zion young,DE,BAL,2004-03-18,22.3,2026,2,13,45,,78,267,Missouri,2026
17589,58320436-f09f-41b8-9179-4076cd3e136b,,TRO474324,,13379,,4870998,,,29123967,TrotJo00,josiah-trotter-1,19256,,,42668,0,26921,,Josiah Trotter,josiah trotter,LB,TBB,2005-04-15,21.3,2026,2,14,46,,74,240,Missouri,2026
17590,,,PON552872,,,,5118340,,,29145935,PondDA00,dangelo-ponds-1,19397,,,42672,0,,,D'Angelo Ponds,dangelo ponds,CB,NYJ,,,2026,2,18,50,,69,170,Indiana,2026
17591,69aa9430-b9b0-4cd9-8dd5-3a81963336de,,BOE586077,,13299,,4686248,,,3162867,BoerNa00,nate-boerkircher-1,19448,,,42678,0,26943,,Nate Boerkircher,nate boerkircher,TE,JAC,2001-09-04,24.9,2026,2,24,56,,78,245,Texas A&M,2026
17592,8f64b192-6cf8-4380-abaf-f7eb28e9aca8,,IGB185397,,13454,,4832035,,,28873936,IgbiDa01,davison-igbinosun-1,19573,,,42684,0,26974,,Davison Igbinosun,davison igbinosun,CB,BUF,2004-04-11,22.3,2026,2,30,62,,74,193,Ohio State,2026
17593,bc8c44b4-bda4-43e6-9ed4-6da16263e7f2,,KLE258860,,13307,,4695705,,,28927889,KleiMa00,marlin-klein-1,19352,,,42681,0,26925,,Marlin Klein,marlin klein,TE,HOU,2002-09-17,23.8,2026,2,27,59,,78,248,Michigan,2026
17594,,,CLA214868,,,,4430262,,,3162273,ClarBu00,bud-clark-1,19562,,,42686,0,,,Bud Clark,bud clark,S,SEA,2002-05-03,24.2,2026,2,32,64,,74,190,TCU,2026
17595,59843284-45e6-4bc5-afea-b6347a277e7f,,ONY082240,,13472,,4683535,,,26695697,OnyeTy00,,19526,,,42688,0,28075,,Tyler Onyedim,tyler onyedim,DT,DEN,2003-04-14,23.3,2026,3,2,66,,76,290,Texas A&M,2026
17596,68e74de8-ded1-4ecc-bb17-12d6cc09dd5a,,CRA690179,,13466,,4911904,,,28874972,CrawKe01,keyron-crawford-1,19498,,,42689,0,26987,,Keyron Crawford,keyron crawford,DE,LVR,2003-10-17,22.7,2026,3,3,67,,76,253,Auburn,2026
17597,,,HEI137526,,,,4432244,,,3161892,HeigRo00,romello-height-1,19373,,,42692,0,,,Romello Height,romello height,DE,SFO,2001-04-13,25.3,2026,3,6,70,,74,239,Texas Tech,2026
17598,99f37361-660a-4cdd-9728-65796d1c5b7a,,DAV763631,,13469,,4726127,,,28922010,DaviTa01,tacario-davis-1,19563,,,42694,0,28117,,Tacario Davis,tacario davis,CB,CIN,2004-08-17,21.9,2026,3,8,72,,76,200,Washington,2026
17599,9e86188e-bdd6-4ba4-af4b-9cfe7f38e159,,DOU210628,,13296,,4869645,,,28900321,DougCa00,caleb-douglas-1,19343,,2016,42697,0,26862,,Caleb Douglas,caleb douglas,WR,MIA,2003-09-09,22.9,2026,3,11,75,,76,206,Texas Tech,2026
17600,2ba15713-32e1-44c5-b64b-54022e80e1f4,,MCC380309,,13468,,4820574,,,28873999,McClCh01,chris-mcclellan-1,19523,,,42699,0,26985,,Chris McClellan,chris mcclellan,DT,GBP,2003-08-17,22.9,2026,3,13,77,,75,313,Missouri,2026
17601,,,HAU244817,,,,4905664,,,28915446,HaulAJ00,aj-haulcy-1,19572,,,42700,0,,,A.J. Haulcy,aj haulcy,S,IND,,,2026,3,14,78,,,,LSU,2026
17602,bbb6e30a-9d04-41c6-b48c-f71852fee53a,,REG457314,,13476,,4612298,,,26728628,RegiAl00,albert-regis-1,19531,,,42703,0,28079,,Albert Regis,albert regis,DT,JAC,2003-05-17,23.2,2026,3,17,81,,73,295,Texas A&M,2026
17603,f8744024-7ce5-4b12-8da6-59f2d962d65b,,ORA430123,,13464,,4698728,,,28874954,OranDo00,domonique-orange-1,19527,,,42704,0,26889,,Domonique Orange,domonique orange,DT,MIN,2004-03-11,22.3,2026,3,18,82,,74,322,Iowa State,2026
17604,c7ddd9d2-4a26-4606-b42f-ff156dc82a9b,,EVE502066,,13470,,4685327,,,28877001,EverDa00,daylen-everette-1,19566,,,42707,0,26890,,Daylen Everette,daylen everette,CB,PIT,2004-05-06,22.2,2026,3,21,85,,73,190,Georgia,2026
17605,8f405d6d-46dd-4f4e-b6cf-52379cd9bb54,,KAC282861,,13434,,4880236,,,26717403,KacmWi00,,19450,,,42709,0,26978,,Will Kacmarek,will kacmarek,TE,MIA,2003-02-12,23.4,2026,3,23,87,,78,261,Ohio State,2026
17606,d90c5cda-3e46-4f95-af0c-c06c7ac6ea32,,BAR139031,,13381,,4685266,,,28877496,BarhJa01,jaishawn-barham-1,19492,,,42714,0,28060,,Jaishawn Barham,jaishawn barham,LB,DAL,2004-02-02,22.5,2026,3,28,92,,74,240,Michigan,2026
17607,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28,,RAR148318,,13421,,4831959,,,28924611,RariEl00,eli-raridon-1,19348,,2018,42717,0,26863,,Eli Raridon,eli raridon,TE,NEP,2004-02-12,22.4,2026,3,31,95,,79,252,Notre Dame,2026
17608,,,THO214473,,,,4710865,,,26701382,ThomJa07,,19599,,,42720,0,,,Jakobe Thomas,jakobe thomas,S,MIN,2003-06-30,23.0,2026,3,34,98,,74,200,Miami (FL),2026
17609,,,NEA218476,,,,4684543,,,26693409,NealJu00,julian-neal-1,19584,,,42721,0,,,Julian Neal,julian neal,CB,SEA,,,2026,3,35,99,,,,Arkansas,2026
17610,,,HUS203707,,,,4912185,,,28901425,HuskJa00,jalen-huskey-1,19386,,,42722,0,,,Jalen Huskey,jalen huskey,S,JAC,,,2026,3,36,100,,,,Maryland,2026
17611,d4858132-1e30-4681-b223-01a517079b9a,,JAC675972,,13504,,4612836,,,26694364,JackDa06,darrell-jackson-3,19514,,,42725,0,26867,,Darrell Jackson,darrell jackson,DT,NYJ,2003-04-28,23.2,2026,4,3,103,,78,315,Florida State,2026
17612,069aaa06-d90f-4af3-92d5-65365023b8c5,,PRO115871,,13503,,5084514,,,28912038,ProcKa01,,19529,,,42726,0,28077,,Kaleb Proctor,kaleb proctor,DT,ARI,2004-04-26,22.2,2026,4,4,104,,74,291,Southeastern Louisiana,2026
17613,589d4616-5218-411b-bf83-4ce0a67325ce,,HAL773343,,13501,,4685369,,,28909233,HaltGr00,gracen-halton-1,19506,,,42729,0,27005,,Gracen Halton,gracen halton,DT,SFO,2004-01-27,22.5,2026,4,7,107,,74,293,Oklahoma,2026
17614,8dd1f52a-657e-490e-8dd2-c283f90dd29f,,CAN132804,,13500,,4710706,,,26694589,CanaJa00,jadon-canady-1,19561,,,42731,0,28116,,Jadon Canady,jadon canady,CB,KCC,2003-05-01,23.2,2026,4,9,109,,71,181,Oregon,2026
17615,2206481e-b58f-4fd4-932d-81b2f9e5790a,,MOO271747,,13496,,4702577,,,28873340,MoorDe04,devin-moore-2,19580,,,42736,0,26975,,Devin Moore,devin moore,CB,DAL,2003-10-09,22.8,2026,4,14,114,,75,198,Florida,2026
17616,,,SCO432585,,,,5093694,,,28926125,ScotKe01,keionte-scott-1,19591,,,42738,0,,,Keionte Scott,keionte scott,CB,TBB,2001-08-11,24.9,2026,4,16,116,,72,194,Miami,2026
17617,f206955c-9f8a-4d98-b6a5-21d4aa52f656,,ROL284567,,13494,,4896353,,,28927612,RoldJi00,jimmy-rolder-1,19553,,,42740,0,26919,,Jimmy Rolder,jimmy rolder,LB,DET,2004-02-09,22.4,2026,4,18,118,,74,240,Michigan,2026
17618,dab3ad29-ec03-421e-9dba-192e6d11f0a4,,WIL571685,,13493,,4832922,,,28889262,WillWe01,wesley-williams-3,19537,,,42741,0,26929,,Wesley Williams,wesley williams,DE,JAC,2004-09-22,21.8,2026,4,19,119,,75,256,Duke,2026
17619,9b6f5759-81b2-427a-9985-8381a2f35930,,DEN527092,,13492,,4685315,,,28891492,DennDa01,dani-dennis-sutton-1,19253,,,42742,0,28065,,Dani Dennis-Sutton,dani dennis-sutton,DE,GBP,2003-12-23,22.6,2026,4,20,120,,77,256,Penn State,2026
17620,8c064b55-5583-4ffb-8a10-0146c01e8ce0,,WET055619,,13491,,5081338,,,28876038,WetjKa00,kaden-wetjen-1,19340,,,42743,0,26962,,Kaden Wetjen,kaden wetjen,WR,PIT,2002-03-09,24.4,2026,4,21,121,,69,193,Iowa,2026
17621,e93e8b96-b0ea-4b96-a012-98d557a4ae2a,,WOO238011,,13490,,4837286,,,28876660,WoodWa00,wade-woodaz-1,19556,,,42745,0,28103,,Wade Woodaz,wade woodaz,LB,HOU,2004-02-04,22.4,2026,4,23,123,,76,235,Clemson,2026
17622,c056a7c2-d47d-4541-99eb-d747c31420b5,,MUH424065,,13489,,4870953,,,29125454,MuhaMa00,malik-muhammad-1,19583,,,42746,0,26774,,Malik Muhammad,malik muhammad,CB,CHI,2004-09-14,21.8,2026,4,24,124,,72,182,Texas,2026
17623,a3515518-82a0-4c3f-b5d2-bb1ae0810298,,ELA577722,,13488,,4594321,,,26723493,ElarKa00,kaleb-elarms-orr-1,19543,,,42748,0,27025,,Kaleb Elarms-Orr,kaleb elarms-orr,LB,BUF,2003-08-29,22.9,2026,4,26,126,,74,230,TCU,2026
17624,66c9a85a-9c88-4ddc-883f-c9e9b239cef8,,LEE752385,,13485,,5151083,,,29125916,LeexWi00,will-lee-iii-1,19577,,,42751,0,26973,,Will Lee,will lee,CB,CAR,2003-09-09,22.9,2026,4,29,129,,73,189,Texas A&M,2026
17625,,,MOO724260,,,,4879212,,,26734048,MoorTr02,trey-moore-1,19525,,,42752,0,,,Trey Moore,trey moore,DE,MIA,2003-05-05,23.2,2026,4,30,130,,74,243,Texas,2026
17626,,,SMI292320,,,,4950551,,,29123553,SmitGe01,genesis-smith-1,19594,,,42753,0,,,Genesis Smith,genesis smith,S,LAC,,,2026,4,31,131,,,,Arizona,2026
17627,,,HIB564972,,,,4432260,,,3169490,HibnMa00,matthew-hibner-1,19364,,2020,42755,0,,,Matthew Hibner,matthew hibner,TE,BAL,,,2026,4,33,133,,,,SMU,2026
17628,268ce1f0-3ddd-4c15-80a8-0d6c1b6fbafa,,DAN573886,,13482,,4595343,,,26727091,DaniKe00,kendal-daniels-1,19542,,,42756,0,28096,,Kendal Daniels,kendal daniels,LB,ATL,2002-12-16,23.6,2026,4,34,134,,77,242,Oklahoma,2026
17629,8ee9120d-e919-4749-9c17-6f78f6e673c1,,BOE687650,,13481,,5088571,,,28921673,BoetBr00,bryce-boettcher-1,19541,,,42757,0,27023,,Bryce Boettcher,bryce boettcher,LB,IND,2002-07-08,24.0,2026,4,35,135,,73,230,Oregon,2026
17630,6ad7dcb7-9069-414e-a19f-b8beee58d7fa,,OVE669714,,13480,,4870960,,,28923635,OverLT00,,19381,,,42759,0,26790,,LT Overton,lt overton,DE,DAL,2004-10-11,21.8,2026,4,37,137,,75,274,Alabama,2026
17631,3f2b858d-39bf-490c-84d0-94024ee6a54a,,PRY485791,,13478,,4685523,,,28873620,PrysEp00,ephesians-prysock-1,19588,,,42761,0,26994,,Ephesians Prysock,ephesians prysock,CB,SFO,2003-02-28,23.4,2026,4,39,139,,75,196,Washington,2026
17632,bc47081a-a878-4cb0-ba69-6d565e07f0b2,,BAR644760,,13527,,4682818,,,26693563,BarrNi00,,19493,,,42777,0,27011,,Nick Barrett,nick barrett,DT,LAC,2003-07-28,23.0,2026,5,5,145,,75,327,South Carolina,2026
17633,,,JOS432775,,,,5081392,,,28912011,JoseJo00,joshua-josephs-1,19517,,,42784,0,,,Joshua Josephs,joshua josephs,DE,WAS,,,2026,5,7,147,,,,Tennessee,2026
17634,a8a90d29-7f7e-40d1-815d-fc692ecf75a7,,JEF270909,,13524,,5150249,,,29124177,JeffJu01,justin-jefferson-3,19547,,,42774,0,28099,,Justin Jefferson,justin jefferson,LB,CLE,2003-03-20,23.3,2026,5,9,149,,72,223,Alabama,2026
17635,,,JOH146479,,,,4682488,,,26731360,JohnDa11,,19576,,,42788,0,,,Dalton Johnson,dalton johnson,S,LVR,,,2026,5,10,150,,,,Arizona,2026
17636,ac7f2a62-87ce-4975-af32-1e218517bf9a,,DUG617307,,13520,,5086161,,,28925085,DuggJa00,,19753,,,42775,0,28190,,Jaden Dugger,jaden dugger,LB,SFO,2004-02-26,22.4,2026,5,14,154,,76,240,Louisiana,2026
17637,428d1b1f-2ed9-44d3-a73d-fa531e5099a6,,CAP070789,,13519,,4429007,,,3162733,CapeDe00,demonte-capehart-1,19495,,,42766,0,28061,,DeMonte Capehart,demonte capehart,DT,TBB,2002-07-19,24.0,2026,5,15,155,,77,315,Clemson,2026
17638,41c2564b-608f-426d-b327-f5ba823f3eda,,GUM487168,,13518,,4708238,,,26698837,GumbGe00,george-gumbs-1,19504,,,42786,0,28067,,George Gumbs,george gumbs,DE,IND,2002-10-25,23.7,2026,5,16,156,,76,245,Florida,2026
17639,,,ABN189231,,,,5093004,,,29125039,AbneKe00,,19559,,,42771,0,,,Keith Abney,keith abney,CB,DET,2005-01-11,21.5,2026,5,17,157,,72,190,Arizona State,2026
17640,,,TAA201645,,,,4880346,,,26730988,TaafMi00,michael-taaffe-1,19598,,,42787,0,,,Michael Taaffe,michael taaffe,S,MIA,2003-02-18,23.4,2026,5,18,158,,72,190,Texas,2026
17641,e26326b1-f202-4b73-bc4a-df78052b2c23,,BRE060106,,13516,,4878695,,,26727130,BredMa00,,19430,,,42799,0,28050,,Max Bredeson,max bredeson,TE,MIN,2002-10-04,23.8,2026,5,19,159,,74,252,Michigan,2026
17642,e33b949d-51e9-4b94-8113-4ee7232074ce,,RIV434709,,13514,,4702918,,,28874131,RiveCh00,chandler-rivers-1,19590,,,42776,0,26858,,Chandler Rivers,chandler rivers,CB,BAL,2003-10-17,22.7,2026,5,22,162,,69,185,Duke,2026
17643,dd95b38c-b70a-42cc-ad9f-e52e2c6afd65,,DEM423165,,13513,,5091793,,,26751141,DemmCh00,,19564,,,42795,0,26999,,Charles Demmings,charles demmings,CB,MIN,2003-04-05,23.3,2026,5,23,163,,73,193,Stephen F. Austin,2026
17644,aa0d8447-26c5-4f82-827a-57890d7b9f70,,KOZ404039,,13408,,4917427,,,28874303,KoziTa00,tanner-koziol-1,19349,,,42797,0,26793,,Tanner Koziol,tanner koziol,TE,JAC,2004-01-28,22.5,2026,5,24,164,,79,250,Houston,2026
17645,dc9e877d-836a-41bd-9ccb-b473d41693b4,,ELL337677,,13512,,4911952,,,28901797,ElliKe03,keyshaun-elliot-1,19558,,,42792,0,27020,,Keyshaun Elliott,keyshaun elliott,LB,CHI,2003-12-12,22.6,2026,5,26,166,,73,233,Arizona State,2026
17646,,,KIL250314,,,,5076951,,,29123817,KilgJa00,jalon-kilgore-1,19392,,,42769,0,,,Jalon Kilgore,jalon kilgore,S,BUF,,,2026,5,27,167,,,,South Carolina,2026
17647,b039bf78-853f-4e4f-a6bd-83d7f38748c3,,LAW090280,,13412,,4685441,,,28874888,LawxKe00,,19443,,,42798,0,26969,,Kendrick Law,kendrick law,WR,DET,2003-06-13,23.1,2026,5,28,168,,72,205,Kentucky,2026
17648,d85be8f9-009d-4de5-838d-1cb07e4105cc,,NOW373761,,13433,,4693370,,,3175781,NowaRi00,riley-nowakowski-1,19451,,,42803,0,28064,,Riley Nowakowski,riley nowakowski,TE,PIT,2002-06-30,24.0,2026,5,29,169,,74,249,Indiana,2026
17649,,,PRU764260,,,,4606666,,,3162507,PrunKa00,,19835,,,42783,0,,,Karon Prunty,karon prunty,CB,NEP,,,2026,5,31,171,,,,Wake Forest,2026
17650,,,STY526036,,,,4432768,,,26696664,StylLo00,,19597,,,42800,0,,,Lorenzo Styles,lorenzo styles,S,NOS,2002-09-09,23.9,2026,5,32,172,,73,195,Ohio State,2026
17651,39c65aa3-f28d-4b3e-8cd6-e204cf33ce27,,CUE040912,,13273,,4876132,,,26706410,CuevJo00,josh-cuevas-1,19426,,,42782,0,28057,,Josh Cuevas,josh cuevas,TE,BAL,2003-09-15,22.8,2026,5,33,173,,75,245,Alabama,2026
17652,4fa0fbdb-05a1-4ca0-89dd-f999978b5827,,RAN022436,,13302,,4685526,,,28878514,RandAd00,adam-randall-1,19301,,2026,42780,0,26737,,Adam Randall,adam randall,RB,BAL,2004-07-14,22.0,2026,5,34,174,,75,232,Clemson,2026
17653,f93ac61f-a7ac-484e-9bcd-850414b45204,,MAS331825,,13508,,4917354,,,28888826,MassHe00,hezekiah-masses-1,19578,,,42779,0,27000,,Hezekiah Masses,hezekiah masses,CB,LVR,2004-06-30,22.0,2026,5,35,175,,73,185,California,2026
17654,f6d960ab-1601-417a-8a35-39e3a75c29a5,,PAY546690,,13335,,4879250,,,26725861,PaytCo00,,19296,,2027,42801,0,26933,,Cole Payton,cole payton,QB,PHI,2002-10-26,23.7,2026,5,38,178,,74,232,North Dakota State,2026
17655,a2c31add-0862-4636-b6fc-84e796772db8,,TRA291459,,13429,,4714379,,,26696643,TraoSe00,seydou-traore-1,19681,,,42790,0,26956,,Seydou Traore,seydou traore,TE,MIA,2002-08-12,23.9,2026,5,40,180,,76,235,Mississippi State,2026
17656,740e5c42-83a3-47f9-bd29-813cb505e5f0,,DUR135211,,13506,,4685347,,,28877746,DuraZa00,zane-durant-1,19500,,,42770,0,27009,,Zane Durant,zane durant,DT,BUF,2004-05-06,22.2,2026,5,41,181,,73,290,Penn State,2026
17657,0db29717-c724-4603-8e5e-d10ef35cb842,,GRE361852,,13306,,4431325,,,26697553,GreeTa00,taylen-green-1,19289,,2029,42804,0,26839,,Taylen Green,taylen green,QB,CLE,2002-10-18,23.7,2026,6,1,182,,78,230,Arkansas,2026
17658,c5348b1f-698f-41f0-bf2c-0c0a89bab07a,,SHA308806,,13551,,4709695,,,26697891,SharKa00,,19554,,,42805,0,28101,,Karson Sharar,karson sharar,LB,ARI,2003-03-07,23.4,2026,6,2,183,,73,231,Iowa,2026
17659,,,MAR416622,,,,5081785,,,28902115,MarsJa02,jackie-marshall-1,19522,,,42806,0,,,Jackie Marshall,jackie marshall,DT,TEN,,,2026,6,3,184,,,,Baylor,2026
17660,613e095e-7bd0-4e02-b21d-fc3f846b0937,,SHA375359,,13308,,4890373,,,26730919,SharBa00,bauer-sharp-1,19452,,,42807,0,26955,,Bauer Sharp,bauer sharp,TE,TBB,2003-05-03,23.2,2026,6,4,185,,77,246,LSU,2026
17661,,,JAM811640,,,,5159928,,,29166662,JamiBo00,,19515,,,42808,0,,,Bobby Jamison-Travis,bobby jamison-travis,DT,NYG,,,2026,6,5,186,,,,Auburn,2026
17662,72e382e6-1e90-4d7a-9126-060e4c63a6c4,,KEL577232,,13531,,4876380,,,26724698,KellJa00,jack-kelly-2,19548,,,42815,0,27008,,Jack Kelly,jack kelly,LB,NYG,2003-01-02,23.5,2026,6,12,193,,73,240,BYU,2026
17663,e78ad837-86e0-4bce-b871-769cd0a027df,,THO460712,,13552,,5150660,,,29120898,ThomAn03,,19744,,,42830,0,28198,,Anterio Thompson,anterio thompson,DT,ATL,2002-10-29,23.7,2026,6,27,208,,76,310,Washington,2026
17664,,,ECK507578,,,,5084956,,,,EcklRy00,ryan-eckley-1,19510,,,42833,0,,,Ryan Eckley,ryan eckley,PN,BAL,,,2026,6,30,211,,,,Michigan State,2026
17665,52d370f1-ca3f-4d6e-a040-564662b18ab7,,OBI207644,,13542,,5085407,,,28878385,ObiaNa00,namdi-obiazor-1,19551,,,42834,0,27024,,Namdi Obiazor,namdi obiazor,LB,NEP,2002-04-19,24.2,2026,6,31,212,,75,229,TCU,2026
17666,,,VAN366267,,,,4875381,,,26695691,vandJo00,,19745,,,42835,0,,,Jordan van den Berg,jordan van den berg,DT,CHI,,,2026,6,32,213,,,,Georgia Tech,2026
17667,bce38bbc-b099-4cc7-bb95-052ff1c08581,,PER296437,,13555,,4685502,,,28875317,PerkHa01,harold-perkins-1,19280,,,42837,0,26891,,Harold Perkins,harold perkins,LB,ATL,2004-09-10,21.8,2026,6,34,215,,72,223,LSU,2026
17668,,,SMA037753,,,,4869461,,,28899321,SmacTr00,trey-smack-1,19511,,,42838,0,,,Trey Smack,trey smack,PK,GBP,,,2026,6,35,216,,,,Florida,2026
17669,6be3c204-6a34-4395-82e1-5c7ed857abe0,,HEN199637,,13313,,4685381,,,28909837,HendEm00,,19436,,,42821,0,26953,,Emmanuel Henderson,emmanuel henderson,WR,SEA,2003-03-21,23.3,2026,6,18,199,,73,185,Kansas,2026
17670,026dd00d-8aa0-488f-bee5-f7593eee0579,,JAC133404,,13544,,4685402,,,28874417,JackDo04,domani-jackson-1,19574,,,42823,0,28123,,Domani Jackson,domani jackson,CB,GBP,2002-11-27,23.6,2026,6,20,201,,72,194,Alabama,2026
17671,a92ac2af-70d0-4eb6-a741-38d432797d4f,,WIL189259,,13554,,5085024,,,28875641,WillCJ00,,19898,,,42825,0,28227,,C.J. Williams,cj williams,WR,JAC,2003-10-23,22.7,2026,6,22,203,,73,205,Stanford,2026
17672,ff4d07f4-9bb6-4273-a64b-4a058deab83c,,GIL498895,,13547,,5103940,,,29124189,GillSk00,skyler-gill-howard-1,19503,,,42827,0,26903,,Skyler Gill-Howard,skyler gill-howard,DT,DET,2002-10-13,23.8,2026,6,24,205,,73,290,Texas Tech,2026
17673,,,,,,,4431533,,,26696498,RubiGa00,,19899,,,42832,0,,,Gabriel Rubio,gabriel rubio,DT,PIT,,,2026,6,29,210,,,,Notre Dame,2026
17674,,,CUR432980,,,,4685324,,,28877692,CurrCa00,caden-curry-1,19499,,,42836,0,,,Caden Curry,caden curry,DE,IND,,,2026,6,33,214,,,,Ohio State,2026
17675,c5491a6f-51bc-4207-bf5f-89e3693c2ddd,,SMI038569,,13582,,4685110,,,3164577,SmitAn05,anthony-smith-14,19371,,,42840,0,26806,,Anthony Smith,anthony smith,WR,DAL,2002-03-01,24.4,2026,7,2,218,,74,197,East Carolina,2026
17676,01b0bb95-00e7-42ee-b38c-d1d603152a31,,HAL545789,,13556,,4873075,,,28878058,HallTJ00,tj-hall-1,19570,,,42841,0,26998,,TJ Hall,tj hall,CB,NOS,2004-04-26,22.2,2026,7,3,219,,72,190,Iowa,2026
17677,4615099d-0d44-41ca-bce4-bde4db39885d,,PRI411603,,13569,,4698598,,,26901698,PridTo00,toriano-pride-jr-1,19587,,,42842,0,28129,,Toriano Pride,toriano pride,CB,BUF,2003-12-18,22.6,2026,7,4,220,,70,185,Missouri,2026
17678,6fc5ede3-b472-45af-a2a9-7bd72bf0be35,,WES429133,,13575,,4685609,,,28873894,WestTy00,,19712,,,42844,0,28181,,Tyre West,tyre west,DT,DET,2003-01-18,23.5,2026,7,6,222,,75,290,Tennessee,2026
17679,c2490c0e-35c5-4c61-abb8-ac003a6eebac,,KAL252591,,13557,,4432722,,,26700919,KaliAt00,athan-kaliakmanis-1,19368,,,42845,0,26931,,Athan Kaliakmanis,athan kaliakmanis,QB,WAS,2003-08-20,22.9,2026,7,7,223,,74,216,Rutgers,2026
17680,,,SPE125802,,,,4820584,,,28877887,SpeaRo01,robert-spears-jennings-1,19595,,,42846,0,,,Robert Spears-Jennings,robert spears-jennings,S,PIT,,,2026,7,8,224,,,,Oklahoma,2026
17681,8eedef76-e1ab-4345-adef-fa0f79f8216a,,KAN023071,,13422,,4877034,,,28875704,KanaJa00,jaren-kanak-1,19359,,,42847,0,26756,,Jaren Kanak,jaren kanak,TE,TEN,2004-02-10,22.4,2026,7,9,225,,74,233,Oklahoma,2026
17682,,,ROB608810,,,,5081542,,,28910527,RobiLa04,landon-robinson-1,19619,,,42848,0,,,Landon Robinson,landon robinson,DT,CIN,,,2026,7,10,226,,,,Navy,2026
17683,bc7d3b9c-ca84-4d01-a67f-dcd44755367b,,KUW415291,,13586,,4875592,,,26702519,KuwaJa00,,19752,,,42849,0,28189,,Jackson Kuwatch,jackson kuwatch,LB,CAR,2003-05-19,23.2,2026,7,11,227,,76,232,Miami (OH),2026
